iteration,ep_len_mean,ep_rew_mean,fps,time_elapsed,total_timesteps,approx_kl,clip_fraction,clip_range,entropy_loss,explained_variance,learning_rate,loss,n_updates,policy_gradient_loss,value_loss
0,0,0,0,0,0,0.0026334485,0.0697265625,0.1,-1.6290360186249018,0.18808114528656006,5e-05,974.7412109375,510,-0.0009748244832735508,1106.3366709709167
0,0,0,0,0,0,0.0020040283,0.0740234375,0.1,-1.624127371609211,0.25151753425598145,5e-05,73.80529022216797,520,-0.001840089712641202,1538.4056718349457
0,0,0,0,0,0,0.0018723339,0.08603515625,0.1,-1.6152407418936492,0.25580447912216187,5e-05,2240.61962890625,530,-0.001597732304071542,1493.6567501485347
0,0,0,0,0,0,0.0022821655,0.06806640625,0.1,-1.6240794382989407,0.2302120327949524,5e-05,1624.0460205078125,540,-0.001770466085872613,1130.9323976397513
0,0,0,0,0,0,0.0016596194,0.08544921875,0.1,-1.6065789304673672,0.25522881746292114,5e-05,3383.799072265625,550,-0.0018602007869048976,1276.7532389760017
0,0,0,0,0,0,0.0017809541,0.03203125,0.1,-1.5872175812721252,0.23635435104370117,5e-05,2099.00146484375,560,-0.0012926853531098458,1701.5985480546951
0,0,0,0,0,0,0.0025252232,0.09912109375,0.1,-1.6243445187807084,0.21279799938201904,5e-05,1049.82421875,570,-0.0020463207081775183,1438.8634763240814
0,0,0,0,0,0,0.001765107,0.11337890625,0.1,-1.602739004418254,0.20985984802246094,5e-05,1952.503173828125,580,-0.0014987329399446026,1242.8644683361053
0,0,0,0,0,0,0.0012808135,0.08046875,0.1,-1.6181189704686403,0.20209479331970215,5e-05,1896.756591796875,590,-0.0017334621672489448,1006.3948260426521
0,0,0,0,0,0,0.001821269,0.07802734375,0.1,-1.6057352636009454,0.2594418525695801,5e-05,223.1466522216797,600,-0.0007598800846608355,1160.5085939645767
0,0,0,0,0,0,0.0019592708,0.0880859375,0.1,-1.5984945427626371,0.2693336606025696,5e-05,1077.862060546875,610,-0.0007350096726440825,1364.770246362686
0,0,0,0,0,0,0.0018313075,0.07001953125,0.1,-1.5967543322592974,0.24164962768554688,5e-05,955.37744140625,620,-0.00180506839096779,1333.2322623491286
0,0,0,0,0,0,0.0014891024,0.0505859375,0.1,-1.5817670114338398,0.23392027616500854,5e-05,775.9579467773438,630,-0.0007951332052471116,1141.548244869709
0,0,0,0,0,0,0.0021622502,0.12958984375,0.1,-1.5800097748637199,0.27322620153427124,5e-05,1435.569580078125,640,-0.0015866023662965746,1300.3826521158219
0,0,0,0,0,0,0.00391136,0.21259765625,0.1,-1.6403515186160802,0.25562018156051636,5e-05,17.415212631225586,650,-0.007036430425796425,398.06679423451425
0,0,0,0,0,0,0.0029946165,0.05166015625,0.1,-1.5915536858141421,0.2651174068450928,5e-05,329.93768310546875,660,-0.0006504932607640512,1287.066925215721
0,0,0,0,0,0,0.0028009228,0.1404296875,0.1,-1.6013772435486318,0.3202663064002991,5e-05,973.3117065429688,670,-0.0035635473199363333,918.4509183049202
0,0,0,0,0,0,0.0017378049,0.09052734375,0.1,-1.5834729261696339,0.3214278817176819,5e-05,3901.39697265625,680,-0.002895976680883905,1304.5886367797852
0,0,0,0,0,0,0.0010459984,0.08681640625,0.1,-1.577303022518754,0.33722448348999023,5e-05,4213.28125,690,-0.002846988965757191,1679.5712826251984
0,0,0,0,0,0,0.0024200522,0.09580078125,0.1,-1.5626079242676496,0.33063817024230957,5e-05,752.4524536132812,700,-0.000418338539020624,1061.087530386448
0,0,0,0,0,0,0.0019828929,0.09794921875,0.1,-1.5818430326879025,0.3053715229034424,5e-05,2372.3701171875,710,-0.0021623339838697576,1069.3566714048386
0,0,0,0,0,0,0.0019460138,0.098046875,0.1,-1.567501600086689,0.3769257068634033,5e-05,1829.646728515625,720,-0.002052986020134995,1302.140558564663
0,0,0,0,0,0,0.0007808842,0.035546875,0.1,-1.5750849943608045,0.31538546085357666,5e-05,1454.8638916015625,730,-6.007451229379512e-05,1152.699812567234
0,0,0,0,0,0,0.0021753795,0.12646484375,0.1,-1.5575977835804224,0.36052238941192627,5e-05,742.1661376953125,740,-0.001978176215197891,1297.581746983528
0,0,0,0,0,0,0.0025258532,0.11015625,0.1,-1.5785514883697034,0.3346860408782959,5e-05,722.5447998046875,750,-0.0015905282198218629,1109.0025117874145
0,0,0,0,0,0,0.0020423871,0.0705078125,0.1,-1.5470296431332826,0.3543386459350586,5e-05,1871.447265625,760,-0.0003373694678884931,1404.6430099248887
0,0,0,0,0,0,0.0021069082,0.0701171875,0.1,-1.5299296632409096,0.3678738474845886,5e-05,2353.60595703125,770,-0.0019556953629944474,1552.5052335262299
0,0,0,0,0,0,0.0024707112,0.08134765625,0.1,-1.5500759676098823,0.306901216506958,5e-05,2100.174072265625,780,5.175400292500853e-06,1230.6732409000397
0,0,0,0,0,0,0.003582947,0.1833984375,0.1,-1.5541102226823569,0.31751394271850586,5e-05,1468.480712890625,790,-0.0030927703017368914,1001.3297948598862
0,0,0,0,0,0,0.0017259575,0.07548828125,0.1,-1.5556392632424831,0.38930684328079224,5e-05,802.6637573242188,800,-0.0016933566541410983,1286.9238656282425
0,0,0,0,0,0,0.002096612,0.12548828125,0.1,-1.5529481172561646,0.33915072679519653,5e-05,1493.0418701171875,810,-0.002588421256223228,1210.838649725914
0,0,0,0,0,0,0.0013285731,0.07001953125,0.1,-1.5409430354833602,0.37761110067367554,5e-05,1409.11376953125,820,9.130050020758062e-05,1120.6795139551164
0,0,0,0,0,0,0.0008576676,0.07568359375,0.1,-1.5410557482391596,0.39972978830337524,5e-05,1226.03515625,830,-0.00048361815861426295,1223.6596536159516
0,0,0,0,0,0,0.0020834738,0.082421875,0.1,-1.5424765329807997,0.34133225679397583,5e-05,344.79620361328125,840,-0.0013906400869018397,1177.9122093200683
0,0,0,0,0,0,0.0018617058,0.09091796875,0.1,-1.5430028177797794,0.3473840355873108,5e-05,1572.262451171875,850,-0.0006140354860690422,1023.0047095775604
0,0,0,0,0,0,0.0025133868,0.108203125,0.1,-1.5409628044813872,0.38523125648498535,5e-05,2268.26953125,860,-0.001518823322840035,1093.1933088064193
0,0,0,0,0,0,0.0018153368,0.06103515625,0.1,-1.5473818995058537,0.3501243591308594,5e-05,782.1067504882812,870,-0.001718674914445728,1186.2547454833984
0,0,0,0,0,0,0.0013722905,0.03935546875,0.1,-1.5183319076895714,0.41531479358673096,5e-05,1031.7183837890625,880,-0.0009931853754096664,1213.1545073509217
0,0,0,0,0,0,0.0032977723,0.094921875,0.1,-1.542186587303877,0.4099615216255188,5e-05,1040.4913330078125,890,-0.00027642939530778674,989.4187149167061
0,0,0,0,0,0,0.0009391775,0.04189453125,0.1,-1.5241077307611703,0.4421654939651489,5e-05,1475.5439453125,900,0.0007020966557320207,1121.6603708267212
0,0,0,0,0,0,0.0018088241,0.09541015625,0.1,-1.5306874178349972,0.431515634059906,5e-05,2216.66650390625,910,-0.0013506060931831598,995.1432782411575
0,0,0,0,0,0,0.0022582067,0.08056640625,0.1,-1.5289348274469376,0.46845853328704834,5e-05,692.178955078125,920,-0.001872129637922626,1072.515062236786
0,0,0,0,0,0,0.002273676,0.06923828125,0.1,-1.5169800657778978,0.48450136184692383,5e-05,845.2545776367188,930,-0.0012599999870872125,1082.681413936615
0,0,0,0,0,0,0.0018261918,0.08388671875,0.1,-1.5054759237915278,0.46964114904403687,5e-05,1059.3861083984375,940,-0.001482671094709076,1246.734094452858
0,0,0,0,0,0,0.0016923174,0.0705078125,0.1,-1.5129754226654768,0.4258711338043213,5e-05,506.2063293457031,950,-0.000839010589697864,1005.182668876648
0,0,0,0,0,0,0.0019904035,0.0923828125,0.1,-1.5302791327238083,0.43209999799728394,5e-05,310.748291015625,960,8.352757868124172e-05,861.0538490772248
0,0,0,0,0,0,0.0011024612,0.08603515625,0.1,-1.5152457680553197,0.46520745754241943,5e-05,435.31103515625,970,-0.0008207217659219168,896.2635635137558
0,0,0,0,0,0,0.0026907437,0.12998046875,0.1,-1.511263007298112,0.49140793085098267,5e-05,1614.0196533203125,980,-0.002252755181689281,987.5135251522064
0,0,0,0,0,0,0.0020316413,0.1046875,0.1,-1.5284548815339805,0.5005535185337067,5e-05,1069.8170166015625,990,-0.0011775107523135375,752.2978955984115
0,0,0,0,0,0,0.0018691064,0.05263671875,0.1,-1.5234782103449107,0.5170977711677551,5e-05,474.76898193359375,1000,-0.0008345073772943578,866.2182375311852
0,0,0,0,0,0,0.002323996,0.09853515625,0.1,-1.5284471087157727,0.5678837597370148,5e-05,515.8701782226562,1010,-0.0023883281319285743,803.6044162631035
